"Receptor_ApprovedSymbol","B2.tanycytes 1","Plvap.ECs","ME.astrocytes 1","ME.astrocytes 2","Gfap.high astrocytes","fibroblasts.1","ME.pericytes"
"Fn1",0.314815712199287,0.399216245304714,0.0621292264093327,0.101894034073576,0.0971700618577318,0.741757397699351,0
"Pappa",0.0396504831750101,0,0.0188455296624325,0.00909206710600923,0.0170489999143079,0.0338577718099342,0
"Pappa2",0.00934884209906583,0,0.011178710079896,0.00529809951281682,0.00514108868875629,0.0605104017120189,0
"Spp1",0.00518270864380823,0.650819151140554,0,0,0.00855028287645772,2.1441975119076,5.23529411764706
"Ltbp1",0.241427169754508,3.08872847541973,0.617596885420586,0.810438567237935,0.62509090337919,3.404162432737,0
"Adam17",0.702826164933383,1.10146732852507,0.577746832547122,0.663739664348121,0.509794060457506,0.379610673214817,0
"Mmp2",0.0274870123315473,0.125852766039031,0.0410967445870086,0.0452673229264389,0.0847164022925029,6.86250297912986,6.17647058823529
"Mmp9",0,0,0.00061791573868285,0,0,0,0
"Fn1",0.314815712199287,0.399216245304714,0.0621292264093327,0.101894034073576,0.0971700618577318,0.741757397699351,0
"Tgfb1",0.0646190185999889,0.483704844628784,0.0374650177552955,0.0219479435330755,0.0475831316659076,0.0759407685946524,0
"Tgfb2",1.37705539200247,0.250841898983134,0.989224757339891,0.968871832975216,1.24731422976253,0.128621476858762,0
"Fbn1",0.318124390914298,0.281884781140099,0.0140025330203563,0.00630217486429977,0.0219999334999248,1.92179336226057,4.76470588235294
"Tgfb3",0.291354257131259,0,0.0439708246287843,0,0.0780435469481414,0.198538812284408,5.58823529411765
"Igfbp3",0.223214761711454,44.7225825661577,0.00399066444255411,0.00156073472979108,0.0261023440052084,0.091728767345084,0
"Thbs1",0.557480301706034,0.837920036607677,0.0290640141615181,0.0251326004614654,0.0440194206206682,2.80024052706628,5.58823529411765
"Vcan",0.0554794480327087,0.0786038292748618,0.0770434607646086,0.0387746069874696,0.181900611245446,0.15573159597704,0
"Igfbp5",21.3637069159014,21.224136763109,1.10662517752881,0.884560095178984,7.35504705588485,95.5282003117518,0
"Timp1",0,0,0,0,0.0114454894662578,0.0356905956751742,0
"Clec14a",0.00839023990921486,6.66966345925208,0,0,0,0.107734248548784,0
"Bmp4",0.0222646316582628,0.190248975719589,0.0111298056767997,0.00681593655529224,0.0213246349662541,1.75068198917168,0
"Arhgap12",0.687973058606467,0.360393075518184,0.701558759657614,0.436058213493604,0.901751073325655,0.429025402911971,0
"Dag1",1.40346310964248,1.45514362776825,5.47696293711719,5.70611238587121,4.73275960812744,2.41527672772849,2.82352941176471
"Fgf2",0.162143886256808,0.0102008142708278,0.143626647818704,0.109624915062957,0.176027728536028,0.41777311325875,4.11764705882353
"Bgn",0.505171892301821,1.67128632283258,0.0206994624167009,0.0495328789053986,0.319163817764161,16.1346589559998,11.3529411764706
"Dcn",0.038861488517523,2.54002415006818,0,0,0.054827609808931,148.745349185332,68
"Itgb1",0.971920120961111,5.11786804847178,0.849542180894509,0.874730219739627,0.882855312295246,3.80961657711046,5.76470588235294
"Crtap",0.636072560497342,1.75006759223369,0.42075291295714,0.215990013521156,0.284553162761573,1.95947549894856,3.29411764705882
"0",0,0,0,0,0,0,0
"Col26a1",0.0228170108492689,0.0587418743853734,0.0208857620721448,0.0117612927046774,0.019490146510879,0.406491525314158,0
"Thbs2",0.046296472954598,0.252511749678286,0.154351125669551,0.172585350413575,0.215067691489558,0.51556588230529,0
"Thbs1",0.557480301706034,0.837920036607677,0.0290640141615181,0.0251326004614654,0.0440194206206682,2.80024052706628,5.58823529411765
"B3glct",0.1316938731493,0.160067991041515,0.325107324562318,0.383605383011676,0.479837338198008,0.400912598629087,0
"Ctsh",0.150205538220768,0.191934353422881,0.0877648408183374,0.0709592029848992,0.176813148137201,0.482112663315403,0
"Ctsz",0.412235009192699,0.653053901042015,0.763678307690322,0.822245311139727,0.773400756130274,0.716512831687865,0
"Ctss",0.00186078247846752,0.527570413284876,0.012517442426792,0.0272156003416916,0.0331879617848695,0.134617110003338,10.4705882352941
"Cst3",30.3744551423736,5.70682623545555,78.6001507625236,113.195411363964,92.909409942147,13.3729323307107,56.3529411764706
"Ctsb",7.19904982981198,3.68411668090848,10.2843289834033,10.4709299591024,10.0882817324122,9.11784406229056,0
"Cstb",0.644141436333299,0.512109879809633,0.202876368264611,0.225442943329145,0.321095056107099,0.836874243023183,0
"Mmp9",0,0,0.00061791573868285,0,0,0,0
"Agt",0.0310156095665938,0.0166381808177567,36.125641212023,48.4839758836965,23.5824811833792,0.347283548515814,0
"Psme2",0.643852882125876,0.83710893225526,0.0576524353407971,0.0968862876299533,0.133216074812195,0.832550670409576,4.47058823529412
"Psmb10",0.254533255021235,0.87246325408755,0.127489515668155,0.147942699404544,0.134210143434889,0.407518435487781,0
"Psmb8",0.729278732917858,1.25011422727584,0.037649795143017,0.0161858091536511,0.131939974488497,1.15418129657843,4.64705882352941
"Psmb9",0.168982542537553,0.896148104434381,0.0113975535296053,0.0225319398212052,0.0790609297548751,0.550331072392744,0
"Psma4",0.85307077232759,1.09270075529884,0.764603211884241,0.726405608464396,1.00896259288452,0.752681771713625,0
"Psmb5",0.798621332892437,0.544578125324636,0.345098858575276,0.575750841861192,0.44251458381572,0.304181627278935,0
"Psmb7",0.446782748945765,0.168195657041934,0.287189471745111,0.424955955005745,0.369727646014421,0.277487707959199,0
"Psma3",1.83294238874422,1.27127113291451,1.21079364942352,1.19391564837774,1.12174166862396,1.07214351854502,0
"Psmd7",0.854290199225395,0.906136541849837,0.778820615007841,0.746977105828692,0.96850406781073,0.813035168194106,0
"Psmb4",2.23860746400864,1.12416658856689,0.55060501630109,0.949007947083246,0.754433031572351,1.62995114707727,0
"Elane",0.00151715518829959,0,0,0,0,0,0
"Ctsc",0.0350655375071238,0.0560936151741143,0.400010573246299,0.388608305158067,0.215007872154696,0.121703927559087,0
"Serpinb3c",0,0,0,0,0,0,0
"Ftl1",9.16460335985945,11.9025528540697,1.52945188749504,1.84395244387778,2.59697943569793,15.4007285305846,23.3529411764706
"Ltf",0,0,0,0,0,0,0
"Hp",0,0.0374572122296984,0,0,0,0,0
"Ncoa4",1.04586407440267,0.607432683996432,1.16231844589347,0.72421528308062,1.09227913301609,0.637848086304062,0
"Aldoa",2.19861614612395,0.362090381981702,1.88862460986975,1.68323289993018,1.99503464071265,0.946287637313937,15
"Aldoc",22.3657767434114,0.395840982375329,42.8820274007587,40.3786621606746,39.3075576048705,0.312906444769766,0
"Ctss",0.00186078247846752,0.527570413284876,0.012517442426792,0.0272156003416916,0.0331879617848695,0.134617110003338,10.4705882352941
"Cd74",0.0389998280170998,1.22729096300882,0.0175999642093358,0.01348141079464,0.330431332784617,0.230004040086368,14.0588235294118
"Col18a1",0.308423824738223,0.144149072927293,0.0158087468816281,0.00899277543983446,0.0259453283705112,0.598167452932219,3.64705882352941
"Serpinb13",0.00749823318768285,0,0.00294457017585845,0,0,0,0
"Tlr9",0,0,0,0,0,0,0
"Col15a1",0,5.80424760126035,0,0,0.00855431524127141,6.76490904348156,0
"0",0,0,0,0,0,0,0
"0",0,0,0,0,0,0,0
"S100a10",0.178099975602953,1.36702873149449,0.0896921842515322,0.15647638705888,0.294185003987367,2.02900021345475,0
"Plg",0,0,0,0,0,0,0
"Dysf",0.00790253737137043,0.786345002156095,0.00308303016780296,0.0050248768045979,0.00231780210879809,0,0
"Plat",0.0998074302827811,1.29537421597038,1.49954708231408,1.74945025521356,3.40406024716676,4.83275442495576,0
"S100a4",0.131173752627775,0.0369811015233668,0.0119136106782105,0.0334587073522901,0.166710862880281,0.366047278443062,4.47058823529412
"Anxa6",1.59261410908636,1.84452165665732,1.00841069677638,1.05536661363567,1.31143598432557,2.38762500528824,0
"Trim72",0,0,0,0,0,0,0
"Prdx6",19.7156662600786,0.894459437920305,8.10129285190033,7.71276930968016,12.5504268285887,0.770356664814877,0
"Prkca",1.73808518153597,0.0746745567048267,0.495777752456089,0.528261150563768,0.55108141824817,0.303736279010004,0
"Prkce",0.261479042773314,0.612518286474146,0.276302659814014,0.211937605410995,0.178364998316634,0.121823842007962,3.82352941176471
"Prkcd",0.312265924453485,0.218977443013047,0.470755818243989,0.358096319199079,0.178983036939084,0.237889110829031,0
"Calm1",6.26502427175764,15.2864322675381,4.04178961767958,4.84165746671265,6.49738456237247,5.57853148436949,26.8823529411765
"Calm3",3.52816568611368,0.757189410691849,1.32515154145717,1.67369782406368,1.57850507969334,2.38773003481633,8.41176470588235
"Calm2",5.20807521583708,5.25115896512811,1.26226990087495,1.08163550614309,1.35479149902196,4.129863372214,14.7647058823529
"Mmrn2",0.0302038706260092,12.0867052917711,0.0314795758403434,0.0424373032851748,0.0419147487986421,0.0486900897482568,0
"Nedd4l",0.436353372163787,0.500908670374384,0.404618712696959,0.212961656336955,0.337444118781277,0.186154491587544,2.70588235294118
"Rictor",0.426633441515742,0.568364134599136,0.636727668875762,0.282558922800708,0.387709247614766,0.430693732419959,0
"Mtor",0.36688599541917,0.311337437844843,0.497559635459446,0.482199040925921,0.455920815018467,0.444021998796021,0
"Scnn1a",0.0397743489050831,0.00891323022516691,0.0194328057263672,0.0211786485938084,0.0138121885030335,0,0
"Tsc22d3",1.37473574070939,1.22585006973913,1.46708831173288,1.19669439472944,0.947288123259963,2.51557257855729,0
"Mlst8",0.129359479746777,0.125817755741145,0.256407959714709,0.230440038092033,0.288654005525442,0.0528270909064255,0
"Mapkap1",0.57994227171863,0.339706637871615,0.428242148818208,0.423713280672176,0.456727500368699,0.628906617745569,2.88235294117647
"Pdpk1",0.811590838195975,0.721232502615334,0.620447753350486,0.59022569552259,0.609884394231539,0.661159961954676,0
"Scnn1g",0,0,0,0,0,0,0
"Tmem176a",2.92003380929401,2.06814422306257,1.71766100785326,1.97409180736479,1.63818072264664,1.82826511515809,0
"Vegfa",4.28060878050567,0.274635663062597,3.65318049912668,2.15670258546942,2.24267910253053,2.94957120145439,0
"Nrp1",0.0867459372077028,9.29283339295421,0.874011985438398,0.54056169813911,0.784697396767249,1.9751771054833,0
"Vegfc",0.0436207364394155,0.862270774375527,0.0288724713152787,0.0240165595366631,0.0418846257196794,0.325545527013069,0
"0",0,0,0,0,0,0,0
"Cdh5",0.00675769686694895,10.7956385838302,0.00068901864734881,0.00714905795245796,0.00731717453010268,0.287422481723559,0
"Nck2",0.25458305371306,0.308405939910605,0.048730113788289,0.0728539218399164,0.0900789006180372,0.649344660747797,0
"Plcg1",0.421973627351826,0.562485606312136,0.597622467265523,0.440593913796467,0.495006936323019,0.58165406168346,0
"Nck1",0.395820343233449,0.640949923199814,0.248526520684187,0.157553574143133,0.100337691036808,0.441689826911063,0
"Sh2d2a",0.0108927371182985,0,0.00437626285526863,0.00335151586297747,0,0,0
"Bace1",0.465425810294265,0.249607069704425,0.512860504233149,0.415531369254901,0.535059489187983,0.872664651766178,0
"B2m",2.85695284826615,32.368053396791,2.04577381449473,2.48368424044694,4.57906201260769,13.935465065344,34.2352941176471
"Cd8a",0,0,0.00247245017398416,0,0,0,0
"Tap2",1.45254586258335,2.92184215127569,0.669746211309492,0.705763686691212,0.767907897965565,1.03518389633716,3.94117647058824
"Tap1",0.386702797732766,0.630362826589479,0.131197019759197,0.118153651564963,0.218232630470175,0.309819110840135,0
"Tapbp",2.7720215679778,4.06542515831215,0.97272049747927,1.02959536448595,1.49663840240685,3.49721750249864,0
"Pdia3",1.3074646463068,1.43315377503694,1.45528734481394,1.61968000857277,0.94329821551234,2.7924563690682,11.7647058823529
"Calr",3.70925961732262,5.07012742719104,4.71649621263163,5.78301808334448,4.39874439477107,6.63011079800279,0
"Kir3dl2",0,0,0,0,0,0,0
"Kir3dl1",0,0,0,0,0,0,0
"Osgep",0.352673269035501,0.394960679369347,0.250141884827655,0.289743632619768,0.372923912404115,0.244843589582283,0
"App",2.05707276501237,10.0164029831405,0.983740922694897,0.978417819269447,1.24811542930314,4.6489002316957,48.8235294117647
"Sirpa",1.43989893976028,0.0241541146059883,3.99956325649432,3.94322473402141,4.09346090628943,0.162097229037755,0
"Thbs1",0.557480301706034,0.837920036607677,0.0290640141615181,0.0251326004614654,0.0440194206206682,2.80024052706628,5.58823529411765
"Sirpb1a",0,0.0177965816469361,0.0024004201376617,0,0,0,0
"Sirpb1b",0.00134777655309173,0.0177668659641556,0.00239648121804816,0,0.0051894868753716,0,0
"Sirpb1c",0,0.0356233063001973,0,0,0,0,0
"Itgam",0.0201047134363113,0.00868527011452517,0.0439551482092896,0.0171757988119153,0.0380700517263707,0.0185646853452083,0
"Thbs2",0.046296472954598,0.252511749678286,0.154351125669551,0.172585350413575,0.215067691489558,0.51556588230529,0
"Itgax",0,0,0,0,0,0,0
"Comp",0,0,0,0,0,0,0
"Stat5a",1.26161507716681,0.865131043697082,0.0988967774424168,0.0832076969167944,0.0740374749711172,0.778972179094089,3.52941176470588
"Stat1",1.34131174604078,0.965085469123953,0.283171717331102,0.239696632763007,0.464955575819354,1.12525489373727,0
"Stat3",3.20471161762363,2.32724263793178,1.53702200625516,1.41310294618851,1.74518098910588,2.9560362767479,4.52941176470588
"Il10ra",0.0022372101767122,0,0.00277043752977795,0,0,0.0561181857299366,0
"Stat2",0.350233570762026,0.74514962018253,0.21456233476,0.224570725434045,0.309296527528866,0.789705523875763,0
"Stat6",0.135168986707286,0.209826049003456,0.00725746184724105,0.00322571094643697,0.0264289654821526,0.568669447600153,5.05882352941176
"Socs3",14.8871339733549,4.80996347182288,0.0182732803634864,0.0580131424200527,0.0360749894344807,7.62174601075376,0
"Socs1",0.462173919842977,0.837143505970007,0.0633401709655589,0.0431444023234273,0.0369978218067241,0.441516753060678,0
"Ifnlr1",0.0801415260711045,0.125987607536241,0.00162977463806594,0,0,0.0126796581096777,0
"Stat5b",0.552509806668421,0.264023941193834,0.277963380986751,0.208520028875452,0.212420781809597,0.5498413780628,0
"Tnfrsf10b",0.407583308035672,0.558697465623503,0.311211010432967,0.218136859345876,0.256765505492163,0.365948835724951,0
"Casp8",0.10362689760711,0.247502928245649,0.0115728125910285,0.0199797179923808,0.0122655210270298,0.130645351705968,0
"Fadd",0.928659505820683,0.105620427355568,0.744482091876934,0.32897015665009,0.509599497607173,0.0597572203326439,0
"Fas",0.144563722983763,0.821789347843944,0.140357940824301,0.182896553276556,0.137253939036947,0.0706279262717398,3.70588235294118
"Cflar",0.815563827004213,1.75090313227949,0.66313072903478,0.523873549148339,0.637638955173017,1.18748708652954,0
"Ripk1",0.495548296572257,0.90911647316141,0.141270987395923,0.0966315228095755,0.155655667474363,0.635937604622111,3.11764705882353
"Traf2",0.215207743138992,0.194226089302929,0.199216541657362,0.163500851692274,0.192016374686206,0.188562383787957,2.82352941176471
"Ripk3",0.0016263669403841,0.0208712629734219,0,0,0,0,0
"Tnfrsf11b",0.030076808011957,0,0.0066794629299652,0.0254218035784416,0.0204084500902707,0.017303213310492,0
"B2m",2.85695284826615,32.368053396791,2.04577381449473,2.48368424044694,4.57906201260769,13.935465065344,34.2352941176471
"0",0,0,0,0,0,0,0
"Klra3",0,0,0,0,0,0,0
"Tapbp",2.7720215679778,4.06542515831215,0.97272049747927,1.02959536448595,1.49663840240685,3.49721750249864,0
"Klra1",0,0,0,0,0,0,0
"Cd8b1",0.00378203855924104,0.0546657628535931,0.00899872036210194,0.00396837362490777,0.00366518330789997,0,0
"Pirb",0.101017392465304,0.0606242846866206,0.0190535229972179,0.0309785963077164,0.0295068435662831,0.139155267712638,3.88235294117647
"Tap1",0.386702797732766,0.630362826589479,0.131197019759197,0.118153651564963,0.218232630470175,0.309819110840135,0
"Itgax",0,0,0,0,0,0,0
"Cd200r1",0,0,0,0,0,0,0
"Cd200r4",0,0,0,0,0,0.024182310602618,0
"Cd200r2",0.0152032228140121,0,0,0,0,0,1.94117647058824
"Cd200r3",0.495494498187862,0.644120020700744,0.641831852827904,0.467911726867948,0.479436041616721,0.461426328680985,0
"Cd47",1.99307882246228,5.62930966979045,3.33559380182725,3.10257697024651,2.74466694936637,4.31665753510445,0
"B2m",2.85695284826615,32.368053396791,2.04577381449473,2.48368424044694,4.57906201260769,13.935465065344,34.2352941176471
"Tapbp",2.7720215679778,4.06542515831215,0.97272049747927,1.02959536448595,1.49663840240685,3.49721750249864,0
"Cd8a",0,0,0.00247245017398416,0,0,0,0
"Klra1",0,0,0,0,0,0,0
"Itgax",0,0,0,0,0,0,0
"Tap1",0.386702797732766,0.630362826589479,0.131197019759197,0.118153651564963,0.218232630470175,0.309819110840135,0
"Agt",0.0310156095665938,0.0166381808177567,36.125641212023,48.4839758836965,23.5824811833792,0.347283548515814,0
"Ddr1",2.46194064237286,0,1.75901461282618,1.96082504303714,2.52205371706636,0.392202832533909,0
"Tnf",0,0,0.00210639046143296,0.0039777777930662,0,0.0421135691292186,0
"Tradd",0.0752664634482921,0.103951508551222,0.0215072032142984,0.00569547517185682,0.0182581167125286,0.222768963918874,0
"Traf2",0.215207743138992,0.194226089302929,0.199216541657362,0.163500851692274,0.192016374686206,0.188562383787957,2.82352941176471
"Fadd",0.928659505820683,0.105620427355568,0.744482091876934,0.32897015665009,0.509599497607173,0.0597572203326439,0
"Ripk1",0.495548296572257,0.90911647316141,0.141270987395923,0.0966315228095755,0.155655667474363,0.635937604622111,3.11764705882353
"Birc2",0.447795740156569,0.272270023579974,0.364173994525011,0.257761866568398,0.286595515479224,0.630285224299182,0
"Traf1",0.870382298606784,0.175309649856025,0.104780822262042,0.054070751421435,0.17714057577588,0.0583807920210169,0
"Ikbkg",0.323203505679221,0.295227067937523,0.342284786066824,0.487616048493479,0.300855849664751,0.264662392569491,0
"Ikbkb",0.450588704972852,0.337221132567949,0.530237008991964,0.256247234256809,0.398922099936243,0.278607540831407,0
"Chuk",0.733358456499751,0.531139903996469,1.27992375668765,0.561379749072314,0.898181767424694,0.505060814294762,0
"Lif",0.0123877752501887,0,0.0654974789492851,0.0588729507120922,0.0343942146591777,0.0800928193751305,0
"Cntf",0.0281938862335142,0,0.019654388800342,0.0101066270605221,0.0733856400385065,0.0142888117973766,0
"Ctf1",0.290369592442777,0,0.035819371939954,0.0572498956335069,0.0789427770997129,0.0784713955693302,0
"Cntfr",1.93138843713993,0.0143702848209997,2.09717636741329,2.48296062929223,1.70540194330081,5.48803099376076,0
"Osm",0.00387121087102077,0,0,0,0,0,0
"Il6st",2.16181721054321,1.78260995111457,1.24086480871871,1.10757162302607,3.31390677068295,4.92268354087446,0
"Jak1",1.78248842801173,3.83075957442008,2.44365598325284,2.2080483507378,2.70636263840116,3.17771213804218,0
"Jak2",0.565902003864158,0.465484349690008,0.266710940085717,0.123765297568493,0.331014481357165,0.230993498515911,0
"Tyk2",0.0770317102193942,0.315617163658395,0.118239437472755,0.162307666852164,0.158876824942118,0.0830816842625648,0
"Vegfc",0.0436207364394155,0.862270774375527,0.0288724713152787,0.0240165595366631,0.0418846257196794,0.325545527013069,0
"0",0,0,0,0,0,0,0
"Vegfb",0.414991739957068,0.132373177001896,0.770007489114833,0.955040058894661,0.714443368181668,0.184983802489666,0
"Vegfa",4.28060878050567,0.274635663062597,3.65318049912668,2.15670258546942,2.24267910253053,2.94957120145439,0
"Pgf",0.0988032393207894,0,0.191706391296517,0.190116067196487,0.191609292881808,0.275347773898955,2.52941176470588
"Lyve1",0,0,0,0,0,0.0349004162030515,0
"Pdgfb",0.0651097559066482,3.47798366994582,0,0.00861634731752193,0.00377291282717372,0.0557009537312609,0
"Nrp1",0.0867459372077028,9.29283339295421,0.874011985438398,0.54056169813911,0.784697396767249,1.9751771054833,0
"Fgf2",0.162143886256808,0.0102008142708278,0.143626647818704,0.109624915062957,0.176027728536028,0.41777311325875,4.11764705882353
"Pdgfc",0.632340493945572,0,0.183918358926121,0.158914722079932,0.292363608577856,0.121733511498902,0
"Slc9a3r1",0.507824527766841,0.0733292839160376,1.98318809468444,2.22049321376399,1.62246582082151,0,0
"L1cam",0.0846907238707924,0.15482828416959,0.0849494068104572,0.110961969130372,0.0666144961651072,0.161738755480829,0
"Ezr",0.906218134422682,0.198822975062438,0.634785532043961,0.524582852095283,1.97295542618111,0.742228281145365,0
"Slc9a3r2",0.0488936071349246,5.89275122966727,0.0616904451011919,0.06603264229588,0.0413735432723979,0.270493778253782,13.5882352941176
"Actb",11.925187790314,23.3194035898458,11.0894329091667,13.2037814441152,10.8091097848718,15.8160721255973,0
"Actg1",17.3038151558567,33.4028684708175,13.7742759464148,14.8020400337396,13.0072852376383,20.0997389028913,0
"Rock2",0.76626868162074,1.77130736781928,0.595624470648348,0.510326207609297,0.732988726479694,0.960271225523928,2.82352941176471
"Sdc2",1.84386462670561,0.246911163037309,2.72914809779331,2.23972958603653,2.20541705945331,4.31305091087874,8.94117647058824
"Rab27a",0.0642192173624283,0.116817695807146,0.0519569070737782,0.0293596277291764,0.0207172933959176,0.0277657221214786,0
"Anxa2",4.35367137269587,3.69346230167669,0.00809838684081696,0,0.282853310299555,3.50222125555311,0
"Itsn1",0.503716790720799,0.176040400301394,1.04531965821878,0.989067600278713,1.14202360723088,0.808023244406326,0
"Tiam2",0.120933815091814,0.0282385018169447,0.439640231927212,0.289393891017407,0.432055142482458,0.347580216465876,0
"Arhgdia",0.987561965812375,1.90188084309799,0.640744001031645,0.695849862375366,0.744979220139756,1.09736469883659,13.6470588235294
"Arhgap33",0.0154421911193356,0.094940077793067,0.057221705852506,0.142114609024823,0.138480322419105,0.0982799582333442,0
"Arhgef15",0.215267194083833,1.53127850371478,0.0631171696880324,0.0264898852185446,0.0340869293070973,0.0175981506849891,0
"Trio",1.05369083947538,1.63445142447376,1.00710908360345,0.762145599700657,1.28526552782122,1.13970177210881,0
"Arhgap35",0.629188120256943,0.299210304211888,0.486887464980247,0.662327182418801,0.5541966186954,0.786081072483512,0
"Tiam1",0.193628831884599,0.8726218363605,0.0328196827636427,0.00356293180965262,0.0466125795650243,0.0914788070855758,0
"Arhgdib",0.00196706753886355,0.191702278788964,0.00364689900346665,0.0029398382564736,0,0.213267460725684,0
"Arhgef7",0.155537456400127,1.98680319098791,0.363192129911611,0.336427420075411,0.397600763501397,0.219602148954878,3.41176470588235
"Mylk",0.214646720487036,0.909074434249441,0.0916659636650285,0.135637618264011,0.0692250667278381,3.49007813120368,4.64705882352941
"Myh11",0.0112526439259154,0.402307903115572,0.00068283050014666,0,0.0032762335674693,0,5.35294117647059
"Myl6",6.41312866631536,8.40413598339644,1.29938311754825,1.63091769829602,2.01181609185402,6.94705291086309,24.4705882352941
"Myl12b",1.77145062112973,4.06821879681001,0.439173384932765,0.591717998549791,0.632386908045054,1.80757511789816,0
"Cxcr5",0.143598384771336,0.0411046030765321,0.118964794714213,0.190670256365816,0.0679765050928646,0.210796661487894,0
"Gnao1",0.790278002438302,0.180263541355349,2.72283950244645,1.85542300435345,4.64729633868128,0.383427787411709,0
"St6galnac5",0.0275456054904651,0,0.188053740566158,0.124568281502921,0.208024031486514,0.106532912438491,0
"St6galnac5",0.0275456054904651,0,0.188053740566158,0.124568281502921,0.208024031486514,0.106532912438491,0
"St6galnac5",0.0275456054904651,0,0.188053740566158,0.124568281502921,0.208024031486514,0.106532912438491,0
"St6galnac5",0.0275456054904651,0,0.188053740566158,0.124568281502921,0.208024031486514,0.106532912438491,0
"Lhx2",5.0392500584956,0,0.107297347789868,0.106942587601499,0.781010302348546,0.00625090238147024,0
"Lhx2",5.0392500584956,0,0.107297347789868,0.106942587601499,0.781010302348546,0.00625090238147024,0
"Lhx2",5.0392500584956,0,0.107297347789868,0.106942587601499,0.781010302348546,0.00625090238147024,0
"Lhx2",5.0392500584956,0,0.107297347789868,0.106942587601499,0.781010302348546,0.00625090238147024,0
"Lhx2",5.0392500584956,0,0.107297347789868,0.106942587601499,0.781010302348546,0.00625090238147024,0
"Dclk1",3.01552265116694,0,2.59333438812292,1.09592188015765,4.01458867414102,0.0910930535229564,0
"Dclk1",3.01552265116694,0,2.59333438812292,1.09592188015765,4.01458867414102,0.0910930535229564,0
"Dclk1",3.01552265116694,0,2.59333438812292,1.09592188015765,4.01458867414102,0.0910930535229564,0
"Dclk1",3.01552265116694,0,2.59333438812292,1.09592188015765,4.01458867414102,0.0910930535229564,0
"Dclk1",3.01552265116694,0,2.59333438812292,1.09592188015765,4.01458867414102,0.0910930535229564,0
"Igfbp2",0.314163843054061,0.120606252457151,0.195775994503064,0.170744120271577,0.0220776393601061,2.46605697709091,0
"Igfbp2",0.314163843054061,0.120606252457151,0.195775994503064,0.170744120271577,0.0220776393601061,2.46605697709091,0
"Igfbp2",0.314163843054061,0.120606252457151,0.195775994503064,0.170744120271577,0.0220776393601061,2.46605697709091,0
"Igfbp2",0.314163843054061,0.120606252457151,0.195775994503064,0.170744120271577,0.0220776393601061,2.46605697709091,0
"Atp1b1",1.27193340469303,0.0450162662126422,0.0911560535912102,0.0675439290010237,0.53901708985387,0.0390997844519521,9.23529411764706
"Atp1b1",1.27193340469303,0.0450162662126422,0.0911560535912102,0.0675439290010237,0.53901708985387,0.0390997844519521,9.23529411764706
"Atp1b1",1.27193340469303,0.0450162662126422,0.0911560535912102,0.0675439290010237,0.53901708985387,0.0390997844519521,9.23529411764706
"Atp1b1",1.27193340469303,0.0450162662126422,0.0911560535912102,0.0675439290010237,0.53901708985387,0.0390997844519521,9.23529411764706
"Atp1b1",1.27193340469303,0.0450162662126422,0.0911560535912102,0.0675439290010237,0.53901708985387,0.0390997844519521,9.23529411764706
"Atp1b1",1.27193340469303,0.0450162662126422,0.0911560535912102,0.0675439290010237,0.53901708985387,0.0390997844519521,9.23529411764706
"Ezh2",0.190387931333016,0.153728658944158,0.109578184824478,0.117379388247977,0.119439910621446,0.207998377509217,0
"Psme1",1.72471042952104,2.85770050206037,0.256384893038266,0.321004764923256,0.347131849398346,1.68318428213267,0
"Crip2",3.36823975862298,5.62748036865692,0.947062606526764,1.17948744122527,2.00782242897515,0.884519104019372,6.64705882352941
"0",0,0,0,0,0,0,0
"Ddah2",0.31759519488567,0.94955981722486,0.189286996909293,0.239058287010683,0.402561189992858,1.18949221691696,4.88235294117647
"Atp1b1",1.27193340469303,0.0450162662126422,0.0911560535912102,0.0675439290010237,0.53901708985387,0.0390997844519521,9.23529411764706
"Atp1b1",1.27193340469303,0.0450162662126422,0.0911560535912102,0.0675439290010237,0.53901708985387,0.0390997844519521,9.23529411764706
"Mertk",0.229990347488671,0.668469598202266,1.28124105130333,1.38186333467863,0.964376392225142,0.631553651827906,3.76470588235294
"Mertk",0.229990347488671,0.668469598202266,1.28124105130333,1.38186333467863,0.964376392225142,0.631553651827906,3.76470588235294
"Mertk",0.229990347488671,0.668469598202266,1.28124105130333,1.38186333467863,0.964376392225142,0.631553651827906,3.76470588235294
"Mertk",0.229990347488671,0.668469598202266,1.28124105130333,1.38186333467863,0.964376392225142,0.631553651827906,3.76470588235294
"Mertk",0.229990347488671,0.668469598202266,1.28124105130333,1.38186333467863,0.964376392225142,0.631553651827906,3.76470588235294
"Chrdl1",0.0156662179702155,0,0.0127923344809531,0.0203767776281016,0.0336169090829479,0.125093366336929,0
"Chrdl1",0.0156662179702155,0,0.0127923344809531,0.0203767776281016,0.0336169090829479,0.125093366336929,0
"Chrdl1",0.0156662179702155,0,0.0127923344809531,0.0203767776281016,0.0336169090829479,0.125093366336929,0
"Chrdl1",0.0156662179702155,0,0.0127923344809531,0.0203767776281016,0.0336169090829479,0.125093366336929,0
"Parp2",0.344638417532636,0.35551066260472,0.258103316767114,0.172523184381921,0.220660447720685,0.315902929269292,0
"Tspan7",5.41161086988857,0.494177672403316,7.76631663692658,8.43379047331022,9.01985633694061,1.02284481406175,0
"Tspan7",5.41161086988857,0.494177672403316,7.76631663692658,8.43379047331022,9.01985633694061,1.02284481406175,0
